id,genres,vote_average,vote_count,popularity,title,overview,tagline,keywords,score
278,Drama Crime,8.5,8358.0,51.645403,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",Fear can hold you prisoner. Hope can set you free.,prison corruption police brutality prison cell delinquent parole board escape from prison wrongful imprisonment framed for murder 1940s,8.44181311896256
193,Science Fiction Action Adventure Thriller,6.4,461.0,8.105708,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,Boldly go.,based on tv series death exploding planet mountain cabin solar system,6.4672601458606795
11381,Comedy,6.8,321.0,11.971318,Tommy Boy,"Party animal Tommy Callahan is a few cans short of a six-pack. But when the family business starts tanking, it's up to Tommy and number-cruncher Richard Hayden to save the day.","If at first you don't succeed, lower your standards.",,6.7036519476111
1587,Romance Drama,7.5,943.0,10.3919,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",A film about the love you find...In the last place you look.,brother brother relationship mentally disabled iowa widow dysfunctional family independent film,7.3011859630350795
2064,Comedy Drama Romance,6.5,340.0,15.783615,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",A story about love at second sight.,brother brother relationship chicago coma subway love of one's life brother man of one's dreams hospital,6.537257617038657
3049,Comedy Mystery,6.4,1684.0,11.247957,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!","He's the best there is! (Actually, he's the only one there is.)",dolphin mascot private detective pets,6.424989252547416
9331,Action Drama Thriller,6.4,390.0,7.513245,Clear and Present Danger,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,The war of drugs would lead him to the war of power.,assassination spy ambush cia helicopter based on novel usa president sniper fbi colombia drug traffic bomber mission of murder mercenary insurgence coast guard spying war car bomb drug cartel conspiracy shootout infantry violence jack ryan political cover-up,6.474584486897655
10731,Drama Thriller Crime Mystery,6.4,287.0,15.263829,The Client,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,suicide brother brother relationship witness protection principal witness  brother investigation search for witnesses lawyer gangster,6.488577569138927
9495,Fantasy Action Thriller,7.3,980.0,15.799336,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge.",Real love is forever.,halloween arson detroit,7.149298780561409
888,Fantasy Comedy Family,5.0,559.0,15.019586,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,Yabba-Dabba-Doo!,manager jealousy bad mother-in-law adoption family's daily life stone age plan friendship best friend dinosaur,5.506003758169635
13,Comedy Drama Romance,8.2,8147.0,48.307194,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","The world will never be the same, once you've seen it through the eyes of Forrest Gump.",vietnam veteran hippie mentally disabled running based on novel vietnam vietnam war friendship love family relationships bully mother son relationship military hugging shrimping wounded soldier flashback park bench amputee,8.149700212326943
712,Comedy Drama Romance,6.6,654.0,8.990345,Four Weddings and a Funeral,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,Five good reasons to stay single.,upper class love at first sight wedding vows marriage proposal yuppie love of one's life lone wolf snob witness bride bridegroom bridesmaid funeral clumsy fellow friendship wedding gay couple,6.59588328106689
8587,Family Animation Drama,8.0,5520.0,21.605761,The Lion King,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,Life's greatest adventure is finding your place in the Circle of Life.,loss of parents wild boar uncle shaman redemption king scar hyena meerkat,7.935909561649476
11596,Horror Thriller Mystery Fantasy,6.4,297.0,9.860522,New Nightmare,"Freddy's back … and he's badder than ever! Nancy, the historical nemesis of the man with the satanic snarl and pitchfork fingers, discovers that a new monstrous demon has taken on Freddy's persona. Can Nancy stop this new threat in time to save her son?","One, Two, Freddy's coming for you...",fire kidnapping nightmare earthquake insomnia supernatural celebrity mascot alternate dimension fame hospital hollywood storytelling alternate reality self-referential reboot film industry disfigurement sleepwalking meta film dreams cameos,6.4869929972402
854,Romance Comedy Crime Fantasy,6.6,2550.0,14.13488,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",From zero to hero.,dual identity bank mockery green balloon jail cell norse mythology,6.598658991983382
